arousal_listener,valence_listener,who,sentiment,emotional_reaction,interpretations,explorations,intent,s_word_len,l_word_len,arousal_speaker,valence_speaker,speaker_who,speaker_sentiment,dominance_speaker,dominance_listener,mimicry,empathy,speaker_id,speaker_utterance,listener_utterance,arousal_speaker_video,valence_speaker_video,arousal_listener_video,valence_listener_video,mimicry_video_face,mimicry_video_pose,mimicry_video_av,arousal_listener_fused,valence_listener_fused,arousal_speaker_fused,valence_speaker_fused,mimicry_fused,id,rf_t_2,rf_t_3,rf_m_3,rf_m_2,rf_va_3,rf_va_2,rf_vam_3,rf_vam_2,pbc_t_2,pbc_t_3,pbc_m_3,pbc_m_2,pbc_va_3,pbc_va_2,pbc_vam_3,pbc_vam_2,bert_2,bert_3,empathy_binary,influential,influential_l,influential_s,influential_fused,influential_l_fused,influential_s_fused
-0.1756,0.4537333333333334,1,positive,1,1,0,8,55.0,54.0,-0.1158888888888888,0.28,0,neutral,0.0101111111111111,0.1842666666666666,1.0,2.0,sub_13_conv_3,so of course I feel happy because she she's a great woman now but at the same time a bit sad because she won't be around anymore I mean in the house we want to share like the same things as we have for the last 25 years so I guess I feel happy sad,"Well, on the other hand, maybe you can release some responsibility and you can have more space at your home maybe. So you have another room for maybe your friends and I think she will be maybe fine because she is already an adult so I think there is not anything to worry about.",0.0453039436769362,-0.1029576534020226,0.1041221090409944,-0.1443206801080217,1,1,1,0.020205476328696,0.0350955239243848,-0.0030539060928113,0.0119296426185842,1,sub_13_conv_3,1,2,2,1,2,1,2,1,1,2,2,1,2,1,2,1,1,2,1,"[('dominance_listener', 0.1842666666666666), ('emotional_reaction', '1'), ('arousal_listener', -0.1756), ('l_word_len', 54.0)]","[('dominance_listener', 0.1842666666666666), ('emotional_reaction', '1'), ('arousal_listener', -0.1756), ('l_word_len', 54.0)]","[('s_word_len', 55.0), ('speaker_sentiment', 'neutral'), ('valence_speaker', 0.28), ('dominance_speaker', 0.0101111111111111)]","[('dominance_listener', 0.1842666666666666), ('emotional_reaction', '1'), ('arousal_listener', 0.020205476328696), ('l_word_len', 54.0)]","[('dominance_listener', 0.1842666666666666), ('emotional_reaction', '1'), ('arousal_listener', 0.020205476328696), ('l_word_len', 54.0)]","[('s_word_len', 55.0), ('speaker_sentiment', 'neutral'), ('valence_speaker', 0.0119296426185842), ('dominance_speaker', 0.0101111111111111)]"
-0.3138000000000001,0.4194,2,positive,1,1,0,9,89.0,37.0,-0.14432,0.3384,0,positive,0.0426399999999999,-0.0019999999999999,1.0,2.0,sub_13_conv_3,"Yes, you are totally right. Maybe I'm more afraid about the change than anything else because even though things are gonna change it's not for the worse I think it's for the better because I want my daughter to have a good life and I am sure like for her it's better if she leaves the house and also I should see that for us my wife and I like it could be also something good in a way that we can spend more time together by our ourselves","Yeah also for her living alone or in another house with her boyfriend or someone else can be good for personal growing. So I think it's also a good thing, not only for you, but for her.",0.0125736827521273,-0.0257025915127055,-0.0131749957042827,-0.4648093894058793,0,0,1,-0.1033624969929979,-0.1995465725841154,-0.0344944220735109,0.0835281859411061,0,sub_13_conv_3,1,2,2,1,2,1,2,1,1,2,2,1,2,1,2,1,1,2,1,"[('l_word_len', 37.0), ('dominance_listener', -0.0019999999999999), ('arousal_speaker', -0.14432), ('valence_listener', 0.4194)]","[('l_word_len', 37.0), ('dominance_listener', -0.0019999999999999), ('valence_listener', 0.4194), ('emotional_reaction', '1')]","[('arousal_speaker', -0.14432), ('s_word_len', 89.0), ('valence_speaker', 0.3384), ('dominance_speaker', 0.0426399999999999)]","[('l_word_len', 37.0), ('dominance_listener', -0.0019999999999999), ('arousal_speaker', -0.0344944220735109), ('valence_listener', -0.1995465725841154)]","[('l_word_len', 37.0), ('dominance_listener', -0.0019999999999999), ('valence_listener', -0.1995465725841154), ('emotional_reaction', '1')]","[('arousal_speaker', -0.0344944220735109), ('s_word_len', 89.0), ('valence_speaker', 0.0835281859411061), ('dominance_speaker', 0.0426399999999999)]"
0.0492499999999999,0.50275,2,neutral,1,0,1,6,99.0,20.0,0.0261818181818181,0.3051515151515151,0,negative,0.0087878787878787,0.067,1.0,1.0,sub_13_conv_4,Two weeks ago they released a new game that I really wanted to play because it looked just great. But it has like the newest technology so to play that game on PC you need the best equipment. So I spent thousands of dollars to get a new PC. I even borrowed some money from a friend. I've been playing the game for just a few days and it's really boring. I'm disappointed. And now I have this debt of a few thousand dollars that I have to pay for this game that at the end I didn't enjoy.,"I'm sorry to hear that, but I haven't understand, did you buy also new equipment or only the new game?",0.1393204108478124,-0.0882172873150708,0.2535780901122736,-0.071328768620582,0,1,1,0.1922796630785915,0.1008948619655926,0.1053788330480141,0.029793353424905,0,sub_13_conv_4,1,2,2,1,2,1,2,1,1,1,1,1,0,0,0,0,1,2,1,"[('l_word_len', 20.0), ('sentiment', 'neutral'), ('intent', '6'), ('emotional_reaction', '1')]","[('l_word_len', 20.0), ('sentiment', 'neutral'), ('intent', '6'), ('emotional_reaction', '1')]","[('valence_speaker', 0.3051515151515151), ('arousal_speaker', 0.0261818181818181), ('dominance_speaker', 0.0087878787878787), ('s_word_len', 99.0)]","[('l_word_len', 20.0), ('emotional_reaction', '1'), ('intent', '6'), ('valence_speaker', 0.029793353424905)]","[('l_word_len', 20.0), ('emotional_reaction', '1'), ('intent', '6'), ('sentiment', 'neutral')]","[('valence_speaker', 0.029793353424905), ('s_word_len', 99.0), ('arousal_speaker', 0.1053788330480141), ('dominance_speaker', 0.0087878787878787)]"
-0.0142857142857142,0.4110476190476189,2,positive,1,1,0,4,48.0,57.0,0.0567058823529411,0.1888235294117647,0,negative,0.0378823529411764,0.1137142857142857,1.0,1.0,sub_13_conv_4,"I mean the game is not that expensive, I spent like 60 bucks on it but the most expensive parts were all the PC components I got to play the game even a new monitor and everything to have the best experience But the game is just bad.","I see. Well, at least you have a new PC and with new equipment, maybe you should think in a positive way that you can buy new games and for me for that specific requirement and some games sometimes are bad you don't know until you play it so I think probably you can try another one",0.1465862393018805,-0.0815871761897903,0.2704242301907992,-0.0272328618109179,0,1,1,0.1850112468478451,0.1042512824466431,0.1196221322171987,-0.0004639645093237,0,sub_13_conv_4,1,2,2,1,2,1,2,1,1,2,2,1,2,1,2,1,1,2,1,"[('dominance_listener', 0.1137142857142857), ('valence_listener', 0.4110476190476189), ('l_word_len', 57.0), ('s_word_len', 48.0)]","[('dominance_listener', 0.1137142857142857), ('valence_listener', 0.4110476190476189), ('l_word_len', 57.0), ('intent', '4')]","[('s_word_len', 48.0), ('dominance_speaker', 0.0378823529411764), ('speaker_sentiment', 'negative'), ('valence_speaker', 0.1888235294117647)]","[('dominance_listener', 0.1137142857142857), ('valence_listener', 0.1042512824466431), ('l_word_len', 57.0), ('s_word_len', 48.0)]","[('dominance_listener', 0.1137142857142857), ('valence_listener', 0.1042512824466431), ('l_word_len', 57.0), ('intent', '4')]","[('s_word_len', 48.0), ('dominance_speaker', 0.0378823529411764), ('speaker_sentiment', 'negative'), ('valence_speaker', -0.0004639645093237)]"
-0.0998260869565217,0.3286086956521739,2,positive,0,0,0,9,42.0,67.0,-0.098,0.3345714285714285,0,neutral,0.0514285714285714,0.1229565217391304,1.0,1.0,sub_13_conv_4,yeah I guess I will have to do that now that I have I spent all this money on this new PC at least to try to take advantage of it in other ways for example by playing different games on it,also if you are doing telework you can use it for making hard stuff programming so you can also take advantage of that equipment and also and get compensation back from your money so I think there is no any loss maybe see it like an investment because the PC will be PC you only have to update software you can have a good advantage of it,0.0487841233642778,-0.1092631631351566,0.2774223017164776,-0.047865566923512,0,0,1,0.1642477851145777,0.0650767118491938,0.0047488863549944,0.0238872143768189,0,sub_13_conv_4,1,2,2,1,2,1,1,1,1,2,0,0,1,1,2,1,1,2,1,"[('l_word_len', 67.0), ('arousal_speaker', -0.098), ('sentiment', 'positive'), ('arousal_listener', -0.0998260869565217)]","[('l_word_len', 67.0), ('sentiment', 'positive'), ('arousal_listener', -0.0998260869565217), ('dominance_listener', 0.1229565217391304)]","[('arousal_speaker', -0.098), ('valence_speaker', 0.3345714285714285), ('s_word_len', 42.0), ('speaker_sentiment', 'neutral')]","[('s_word_len', 42.0), ('dominance_listener', 0.1229565217391304), ('arousal_listener', 0.1642477851145777), ('sentiment', 'positive')]","[('dominance_listener', 0.1229565217391304), ('arousal_listener', 0.1642477851145777), ('sentiment', 'positive'), ('l_word_len', 67.0)]","[('s_word_len', 42.0), ('speaker_sentiment', 'neutral'), ('arousal_speaker', 0.0047488863549944), ('valence_speaker', 0.0238872143768189)]"
-0.095375,0.41875,1,positive,1,1,0,4,55.0,51.0,-0.0099999999999999,0.3876,0,positive,0.1742,0.11075,1.0,2.0,sub_13_conv_5,"So as you know, next week is my birthday and this one is special because I'm turning 50 years old. Some people might say that I'm just an old guy but for me it makes me feel happy because it means that I've been able to spend more time in this world just enjoying life.","Well, happy birthday. You are already in the middle of the average. Yeah, so, well, I don't know how I can feel at that age, but I think it's also maybe like a goal, because many people don't, unfortunately they don't get 50 years. I think you should be very happy.",-0.0411686894313075,-0.2687187646801569,0.0255564944279027,-0.2384100599001952,0,1,1,-0.0107229539004681,-0.0412620419301366,-0.0318180826019152,-0.0718231352761097,0,sub_13_conv_5,1,2,2,1,2,1,2,1,1,2,2,1,2,1,2,1,1,2,1,"[('l_word_len', 51.0), ('dominance_listener', 0.11075), ('emotional_reaction', '1'), ('valence_speaker', 0.3876)]","[('l_word_len', 51.0), ('dominance_listener', 0.11075), ('emotional_reaction', '1'), ('valence_listener', 0.41875)]","[('valence_speaker', 0.3876), ('dominance_speaker', 0.1742), ('s_word_len', 55.0), ('speaker_sentiment', 'positive')]","[('l_word_len', 51.0), ('dominance_listener', 0.11075), ('emotional_reaction', '1'), ('valence_speaker', -0.0718231352761097)]","[('l_word_len', 51.0), ('dominance_listener', 0.11075), ('emotional_reaction', '1'), ('valence_listener', -0.0412620419301366)]","[('valence_speaker', -0.0718231352761097), ('dominance_speaker', 0.1742), ('s_word_len', 55.0), ('speaker_sentiment', 'positive')]"
-0.0448888888888889,0.3223333333333333,2,positive,1,1,0,9,35.0,59.0,0.0098181818181818,0.332,0,positive,0.1034545454545454,0.0884444444444444,1.0,2.0,sub_13_conv_5,"Yeah, exactly. You have only two options. You either get older or you die young. So I just want to keep living and keep getting older. So for me, I feel happy I'm getting older.","Yeah, some people get sad when they get older. And some of them, they don't want to share their age. and I don't have any problem with that but I think it's very normal everybody is getting older so I think the important thing is enjoy it and if you have money spend it and do what you like",0.0615180607321825,-0.3030898282318256,0.0150771969842305,-0.3162813988136142,0,0,1,-0.0029126287777053,-0.1246969791695299,0.0460080970579822,-0.1125628797622779,0,sub_13_conv_5,1,2,2,1,2,1,2,1,1,2,2,1,2,1,2,1,1,2,1,"[('l_word_len', 59.0), ('s_word_len', 35.0), ('intent', '9'), ('emotional_reaction', '1')]","[('l_word_len', 59.0), ('intent', '9'), ('emotional_reaction', '1'), ('dominance_listener', 0.0884444444444444)]","[('s_word_len', 35.0), ('arousal_speaker', 0.0098181818181818), ('speaker_sentiment', 'positive'), ('dominance_speaker', 0.1034545454545454)]","[('l_word_len', 59.0), ('s_word_len', 35.0), ('intent', '9'), ('emotional_reaction', '1')]","[('l_word_len', 59.0), ('intent', '9'), ('emotional_reaction', '1'), ('dominance_listener', 0.0884444444444444)]","[('s_word_len', 35.0), ('arousal_speaker', 0.0460080970579822), ('speaker_sentiment', 'positive'), ('dominance_speaker', 0.1034545454545454)]"
-0.0926666666666666,0.244,1,positive,1,1,0,8,8.0,36.0,0.174,0.476,1,neutral,0.3273333333333333,-0.114,1.0,2.0,sub_13_conv_5,how will you spend money in your 50s,"Maybe bars, clubs, looking for young girls. That's the other thing. Your body is older and some things may not work as well as before. So yeah, maybe you go into the clubs and have fun.",0.3710294366836675,-0.0345890558143107,-0.0034106358078543,-0.0958784601783787,0,0,0,-0.030187445065498,0.0060850778751349,0.3119206056785673,0.1185876609299825,0,sub_13_conv_5,1,2,2,1,2,1,2,1,1,2,2,1,2,1,2,1,1,2,1,"[('l_word_len', 36.0), ('sentiment', 'positive'), ('s_word_len', 8.0), ('emotional_reaction', '1')]","[('l_word_len', 36.0), ('sentiment', 'positive'), ('emotional_reaction', '1'), ('dominance_listener', -0.114)]","[('s_word_len', 8.0), ('dominance_speaker', 0.3273333333333333), ('speaker_sentiment', 'neutral'), ('valence_speaker', 0.476)]","[('l_word_len', 36.0), ('sentiment', 'positive'), ('s_word_len', 8.0), ('emotional_reaction', '1')]","[('l_word_len', 36.0), ('sentiment', 'positive'), ('emotional_reaction', '1'), ('dominance_listener', -0.114)]","[('s_word_len', 8.0), ('dominance_speaker', 0.3273333333333333), ('speaker_sentiment', 'neutral'), ('valence_speaker', 0.1185876609299825)]"
-0.0423333333333333,0.639,2,positive,1,1,0,7,83.0,47.0,0.0215652173913043,0.4940869565217392,0,positive,0.0619130434782608,0.1575555555555555,1.0,1.0,sub_13_conv_6,My last birthday at least until last week was when I was 8 years old. It was a party that organized my parents. And last week was my 30th birthday. My girlfriend organized a surprise party for me. I just went to her place. She told me maybe we can watch a movie or something. I went there expecting just the usual but all my friends and family were there waiting for me for my party and I was it was so exciting,Oh really? such a nice gift from your girlfriend I think it's a very good gift if she took some time to gather up your family and friends. I think friends and family are maybe the best gift you can get especially if you live abroad. Yeah.,-0.0122480572490419,-0.3296473289912682,0.4513060409244586,-0.2295402348261831,0,0,0,0.303214228647121,0.0310218356216718,-0.002104074856938,-0.0825270433373659,0,sub_13_conv_6,1,2,2,1,2,1,2,1,1,2,2,1,2,1,2,1,1,2,1,"[('dominance_listener', 0.1575555555555555), ('valence_listener', 0.639), ('l_word_len', 47.0), ('s_word_len', 83.0)]","[('dominance_listener', 0.1575555555555555), ('valence_listener', 0.639), ('l_word_len', 47.0), ('emotional_reaction', '1')]","[('s_word_len', 83.0), ('speaker_sentiment', 'positive'), ('dominance_speaker', 0.0619130434782608), ('valence_speaker', 0.4940869565217392)]","[('dominance_listener', 0.1575555555555555), ('valence_listener', 0.0310218356216718), ('l_word_len', 47.0), ('s_word_len', 83.0)]","[('dominance_listener', 0.1575555555555555), ('valence_listener', 0.0310218356216718), ('l_word_len', 47.0), ('emotional_reaction', '1')]","[('s_word_len', 83.0), ('speaker_sentiment', 'positive'), ('dominance_speaker', 0.0619130434782608), ('valence_speaker', -0.0825270433373659)]"
0.0318,0.625,1,positive,1,1,0,7,61.0,34.0,-0.1162499999999999,0.49975,2,positive,0.230625,0.2658000000000001,1.0,1.0,sub_13_conv_6,"yes, she put so much effort into this party, organizing it. I just, I cannot believe how she was able to do it because even friends or family members that she doesn't know, they were there. So she really spent her time, and she knows me very well. Because, to be honest I think this has been my best gift ever.",I think you are really important for your girlfriend. and she tried to do something that made you happy and I think she was right. So I think it's a good gift for me.,0.0002960642095541,-0.2695722664963764,0.32518178224837,-0.2980610170426697,0,0,1,0.237167247573859,-0.0211427119298687,-0.0346677550533121,-0.0387755865474634,0,sub_13_conv_6,1,2,2,1,2,1,2,1,1,2,2,1,2,1,2,1,1,2,1,"[('dominance_listener', 0.2658000000000001), ('l_word_len', 34.0), ('emotional_reaction', '1'), ('valence_listener', 0.625)]","[('dominance_listener', 0.2658000000000001), ('l_word_len', 34.0), ('emotional_reaction', '1'), ('valence_listener', 0.625)]","[('s_word_len', 61.0), ('valence_speaker', 0.49975), ('arousal_speaker', -0.1162499999999999), ('dominance_speaker', 0.230625)]","[('dominance_listener', 0.2658000000000001), ('l_word_len', 34.0), ('emotional_reaction', '1'), ('valence_listener', -0.0211427119298687)]","[('dominance_listener', 0.2658000000000001), ('l_word_len', 34.0), ('emotional_reaction', '1'), ('valence_listener', -0.0211427119298687)]","[('s_word_len', 61.0), ('valence_speaker', -0.0387755865474634), ('arousal_speaker', -0.0346677550533121), ('dominance_speaker', 0.230625)]"
-0.1394117647058823,0.2212941176470588,1,negative,2,1,0,6,113.0,72.0,-0.0578333333333333,0.2475555555555555,0,negative,-0.0460555555555555,0.1038823529411764,1.0,2.0,sub_13_conv_8,"It might sound a bit extreme but I felt very sad when the last time I traveled I lost my phone. It sounds like something trivial but I went abroad. For the first time I went to India I was excited but the moment I was about to take the taxi to go to my hotel I realized that I lost my phone. On my phone I had everything there like my flight tickets, my reservations for the hotel everything. So it was it was just too complex to recover from that and I I didn't know how to navigate or to be in this foreign country without the help of my phone.","Yeah, losing your phone should be a very though situation. And you know, we have everything in our phone. and you probably can't do anything without it. You cannot communicate, and there are no public phones maybe anymore in India. So, and I haven't heard that India is a safe or unsafe country, but I don't think so. so maybe you should you should very you probably experience a very bad situation",0.143431004366528,-0.0409906697357675,0.15660547571955,-0.1974651469809415,0,0,1,0.0678003035919202,-0.0718373675925413,0.0830517030565695,0.0455731978516294,0,sub_13_conv_8,1,2,2,1,2,1,2,1,1,2,2,1,2,1,2,1,1,2,1,"[('l_word_len', 72.0), ('s_word_len', 113.0), ('emotional_reaction', '2'), ('sentiment', 'negative')]","[('l_word_len', 72.0), ('emotional_reaction', '2'), ('sentiment', 'negative'), ('dominance_listener', 0.1038823529411764)]","[('s_word_len', 113.0), ('valence_speaker', 0.2475555555555555), ('arousal_speaker', -0.0578333333333333), ('dominance_speaker', -0.0460555555555555)]","[('l_word_len', 72.0), ('s_word_len', 113.0), ('emotional_reaction', '2'), ('sentiment', 'negative')]","[('l_word_len', 72.0), ('emotional_reaction', '2'), ('sentiment', 'negative'), ('dominance_listener', 0.1038823529411764)]","[('s_word_len', 113.0), ('valence_speaker', 0.0455731978516294), ('arousal_speaker', 0.0830517030565695), ('dominance_speaker', -0.0460555555555555)]"
-0.1093333333333333,0.3013333333333333,2,neutral,0,0,0,8,75.0,49.0,-0.0772727272727272,0.3335454545454545,0,neutral,0.078090909090909,0.0733333333333333,1.0,2.0,sub_13_conv_8,we depend a lot on our phones. It's a really good tool especially for traveling and I will try to be more careful like if I go somewhere and then yeah I was to try to protect my phone and also yes I don't know maybe I what to do to keep my phone closer to me and so I don't lose it again I don't want to experience this ever again in my life,"In Japan they use something to hang in there, here. I think also that's a good idea, because sometimes you are free hands and that's why you forgot it. But if you have it here maybe, wherever you go you will bring it with yourself. But yeah, be careful.",0.1946882962718708,-0.1237755679525945,0.2356106826774896,-0.1797734500911671,0,0,1,0.1321274778742427,-0.0354414150638169,0.1130999892084913,0.0134207387968202,0,sub_13_conv_8,1,2,2,1,2,1,2,1,1,2,0,0,1,1,1,1,1,2,1,"[('l_word_len', 49.0), ('dominance_speaker', 0.078090909090909), ('sentiment', 'neutral'), ('s_word_len', 75.0)]","[('l_word_len', 49.0), ('sentiment', 'neutral'), ('dominance_listener', 0.0733333333333333), ('intent', '8')]","[('dominance_speaker', 0.078090909090909), ('s_word_len', 75.0), ('arousal_speaker', -0.0772727272727272), ('valence_speaker', 0.3335454545454545)]","[('l_word_len', 49.0), ('dominance_listener', 0.0733333333333333), ('s_word_len', 75.0), ('dominance_speaker', 0.078090909090909)]","[('l_word_len', 49.0), ('dominance_listener', 0.0733333333333333), ('emotional_reaction', '0'), ('sentiment', 'neutral')]","[('s_word_len', 75.0), ('dominance_speaker', 0.078090909090909), ('valence_speaker', 0.0134207387968202), ('arousal_speaker', 0.1130999892084913)]"
-0.1043333333333333,-0.1286666666666666,0,negative,1,1,1,8,63.0,19.0,-0.1514736842105263,0.1876842105263158,0,negative,-0.0171578947368421,-0.092,0.0,1.0,sub_14_conv_1,"On my way here, just like 5 minutes ago, I got robbed. Somebody pointed a gun at me and he asked me to give him everything I had on me. I gave him my phone, my wallet. I got very scared. Now I don't have a way to go back home. I have no money or even a card to call my family.","Oh, that's so unfortunate. Have you tried to go to the police box or something to discuss the situation?",-0.0036077453778395,-0.0877982488039192,0.3798042167609709,0.1636496691496666,0,0,0,0.2345629517326796,0.0759547684047666,-0.0479675270276455,-0.0051535110048486,0,sub_14_conv_1,1,2,2,1,2,1,2,1,1,2,2,1,2,1,2,1,1,2,1,"[('arousal_speaker', -0.1514736842105263), ('l_word_len', 19.0), ('s_word_len', 63.0), ('sentiment', 'negative')]","[('l_word_len', 19.0), ('sentiment', 'negative'), ('dominance_listener', -0.092), ('interpretations', '1')]","[('arousal_speaker', -0.1514736842105263), ('s_word_len', 63.0), ('dominance_speaker', -0.0171578947368421), ('valence_speaker', 0.1876842105263158)]","[('arousal_speaker', -0.0479675270276455), ('l_word_len', 19.0), ('s_word_len', 63.0), ('sentiment', 'negative')]","[('l_word_len', 19.0), ('sentiment', 'negative'), ('dominance_listener', -0.092), ('interpretations', '1')]","[('arousal_speaker', -0.0479675270276455), ('s_word_len', 63.0), ('dominance_speaker', -0.0171578947368421), ('valence_speaker', -0.0051535110048486)]"
-0.1358461538461538,0.2486153846153846,1,positive,1,0,0,4,34.0,38.0,-0.124,0.2244,0,negative,0.0494,-0.0689230769230769,1.0,1.0,sub_14_conv_1,"Ah, that's the next thing I want to do because I was shocked. So right now I don't understand how I can talk to you just a few moments ago. I couldn't even think.","Okay, you can talk more to me and if you need something you can tell me. Maybe we can, yeah. Maybe I can help you in case you need some help to talk with the police or something.",0.0002082525411734,-0.0730227769437379,0.3213533096756837,0.2421640498437081,0,1,0,0.1841934706191324,0.244099450275211,-0.0370542232211786,0.0162040561393834,0,sub_14_conv_1,1,2,2,1,2,1,2,1,1,2,2,1,2,1,2,1,1,2,1,"[('l_word_len', 38.0), ('interpretations', '0'), ('s_word_len', 34.0), ('emotional_reaction', '1')]","[('l_word_len', 38.0), ('interpretations', '0'), ('emotional_reaction', '1'), ('valence_listener', 0.2486153846153846)]","[('s_word_len', 34.0), ('speaker_sentiment', 'negative'), ('arousal_speaker', -0.124), ('valence_speaker', 0.2244)]","[('l_word_len', 38.0), ('interpretations', '0'), ('s_word_len', 34.0), ('emotional_reaction', '1')]","[('l_word_len', 38.0), ('interpretations', '0'), ('emotional_reaction', '1'), ('valence_listener', 0.244099450275211)]","[('s_word_len', 34.0), ('speaker_sentiment', 'negative'), ('arousal_speaker', -0.0370542232211786), ('valence_speaker', 0.0162040561393834)]"
-0.2732,0.0848,2,neutral,0,0,0,9,20.0,18.0,-0.0873333333333333,0.2669999999999999,1,neutral,0.0756666666666666,-0.2215999999999999,1.0,1.0,sub_14_conv_1,"If you could help me with that, just tell me where the police station is, that would be good enough.","Yeah, that's just over there. And if you need something, you can just come back to this place.",-0.0455662849657626,-0.0260747650952257,0.2637203297704689,0.1487063182421415,0,1,0,0.1026442308393282,0.129534422769499,-0.0580963994760338,0.061847664433342,0,sub_14_conv_1,1,2,2,1,2,1,2,1,1,2,2,1,1,1,1,1,1,2,1,"[('l_word_len', 18.0), ('dominance_speaker', 0.0756666666666666), ('valence_listener', 0.0848), ('arousal_speaker', -0.0873333333333333)]","[('l_word_len', 18.0), ('valence_listener', 0.0848), ('intent', '9'), ('emotional_reaction', '0')]","[('dominance_speaker', 0.0756666666666666), ('arousal_speaker', -0.0873333333333333), ('valence_speaker', 0.2669999999999999), ('s_word_len', 20.0)]","[('l_word_len', 18.0), ('sentiment', 'neutral'), ('dominance_speaker', 0.0756666666666666), ('emotional_reaction', '0')]","[('l_word_len', 18.0), ('sentiment', 'neutral'), ('emotional_reaction', '0'), ('valence_listener', 0.129534422769499)]","[('dominance_speaker', 0.0756666666666666), ('s_word_len', 20.0), ('arousal_speaker', -0.0580963994760338), ('valence_speaker', 0.061847664433342)]"
0.037,0.5459999999999999,1,positive,1,0,1,3,61.0,20.0,-0.0736666666666666,0.3634166666666666,0,positive,0.1205,0.2046666666666666,1.0,2.0,sub_14_conv_2,So as you know I just enjoy cycling and playing video games and this summer finally I'm gonna be able to go back to my hobbies because the last couple of years I've been too busy at work but I don't know like the planets align and this summer I will be like 100% just spending time on my hobbies again.,Oh that's so wonderful like I'm really glad to hear about that. Where are you going to go right now?,0.0289094161806284,-0.2560739083211518,0.1660694021273618,0.1579635461946615,0,1,0,0.1273485814891532,0.274374482336263,-0.0018634086735601,-0.0702267358248062,0,sub_14_conv_2,1,2,2,1,2,1,2,1,1,2,2,1,2,1,2,1,1,2,1,"[('l_word_len', 20.0), ('emotional_reaction', '1'), ('valence_listener', 0.5459999999999999), ('valence_speaker', 0.3634166666666666)]","[('l_word_len', 20.0), ('emotional_reaction', '1'), ('valence_listener', 0.5459999999999999), ('dominance_listener', 0.2046666666666666)]","[('valence_speaker', 0.3634166666666666), ('dominance_speaker', 0.1205), ('speaker_sentiment', 'positive'), ('arousal_speaker', -0.0736666666666666)]","[('l_word_len', 20.0), ('emotional_reaction', '1'), ('valence_listener', 0.274374482336263), ('valence_speaker', -0.0702267358248062)]","[('l_word_len', 20.0), ('emotional_reaction', '1'), ('valence_listener', 0.274374482336263), ('dominance_listener', 0.2046666666666666)]","[('valence_speaker', -0.0702267358248062), ('dominance_speaker', 0.1205), ('speaker_sentiment', 'positive'), ('arousal_speaker', -0.0018634086735601)]"
-0.1752857142857143,0.4457142857142857,1,positive,0,0,0,8,25.0,34.0,-0.2664444444444444,0.3651111111111111,0,positive,0.0373333333333333,-0.0178571428571428,1.0,2.0,sub_14_conv_2,the first ride is gonna be easy one I think because I'm out of shape so maybe I just I will go to like downtown.,Oh nice like I don't do cycling much but maybe we can meet in downtown like we can eat something and then you can cycle home and I just take the train back home.,-0.0649406260410774,-0.331367139307552,0.3467566305680667,0.3860617015385071,1,1,0,0.1901439271119324,0.4039574767912406,-0.1253917715620875,-0.122423664181953,1,sub_14_conv_2,1,2,2,1,2,1,2,1,1,2,2,1,2,1,2,1,1,2,1,"[('l_word_len', 34.0), ('valence_listener', 0.4457142857142857), ('dominance_listener', -0.0178571428571428), ('arousal_speaker', -0.2664444444444444)]","[('l_word_len', 34.0), ('valence_listener', 0.4457142857142857), ('dominance_listener', -0.0178571428571428), ('arousal_listener', -0.1752857142857143)]","[('arousal_speaker', -0.2664444444444444), ('dominance_speaker', 0.0373333333333333), ('valence_speaker', 0.3651111111111111), ('s_word_len', 25.0)]","[('l_word_len', 34.0), ('valence_listener', 0.4039574767912406), ('dominance_listener', -0.0178571428571428), ('arousal_speaker', -0.1253917715620875)]","[('l_word_len', 34.0), ('valence_listener', 0.4039574767912406), ('dominance_listener', -0.0178571428571428), ('arousal_listener', 0.1901439271119324)]","[('arousal_speaker', -0.1253917715620875), ('dominance_speaker', 0.0373333333333333), ('valence_speaker', -0.122423664181953), ('s_word_len', 25.0)]"
-0.1213333333333333,0.2963333333333333,0,positive,0,0,0,4,26.0,17.0,0.0197999999999999,0.4269999999999999,2,positive,0.1193999999999999,-0.0396666666666666,1.0,2.0,sub_14_conv_2,Oh that's an excellent plan like let's do that like I go by bicycle you go by train and then we meet there with something delicious,yes we can even have a race like which one is faster the train or the bike,0.1221951215407771,0.0437865076580252,0.1968965662916086,0.2157919317459339,1,0,1,0.1014275964041259,0.2399543522221537,0.0914765850785439,0.1587505553606176,1,sub_14_conv_2,1,2,2,1,2,1,2,1,1,2,1,1,1,1,0,0,1,2,1,"[('dominance_listener', -0.0396666666666666), ('valence_listener', 0.2963333333333333), ('l_word_len', 17.0), ('valence_speaker', 0.4269999999999999)]","[('dominance_listener', -0.0396666666666666), ('valence_listener', 0.2963333333333333), ('l_word_len', 17.0), ('sentiment', 'positive')]","[('valence_speaker', 0.4269999999999999), ('arousal_speaker', 0.0197999999999999), ('dominance_speaker', 0.1193999999999999), ('s_word_len', 26.0)]","[('l_word_len', 17.0), ('arousal_speaker', 0.0914765850785439), ('dominance_listener', -0.0396666666666666), ('valence_speaker', 0.1587505553606176)]","[('l_word_len', 17.0), ('dominance_listener', -0.0396666666666666), ('sentiment', 'positive'), ('valence_listener', 0.2399543522221537)]","[('arousal_speaker', 0.0914765850785439), ('valence_speaker', 0.1587505553606176), ('dominance_speaker', 0.1193999999999999), ('s_word_len', 26.0)]"
